Species,Year,Column1,rep,pdoug,phi,rho,sigma
FracI2,123,0.023963808747003826,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,124,0.013613631599355165,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,125,0.017116125312576412,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,126,0.03315388040322524,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,127,0.05217470437930408,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,128,0.07832654921124138,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,129,0.14876267341202787,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,130,0.21482643588091424,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,131,0.2767169039609994,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,132,0.2796454051744378,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,133,0.2596967622703369,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,134,0.25810752333574116,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,135,0.2613719805631941,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,136,0.27955263978686296,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,137,0.24642763906594226,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,138,0.2100561233071887,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,139,0.17290543781346138,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,140,0.11250044485216773,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,141,0.08628072988741822,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,142,0.057118484842030984,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,143,0.03686822629793054,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,144,0.02627978028033381,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,145,0.02431786081958557,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,146,0.02795247118925287,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,147,0.03435574420514723,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,148,0.045207905360993825,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,149,0.07185411070420167,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,150,0.07786527727242713,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,151,0.07216165808804643,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,152,0.08883903162983273,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,153,0.12424959368562868,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,154,0.17797065842849838,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,155,0.24441968465444391,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,156,0.2995579948727754,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,157,0.3125349922106279,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,158,0.27980178113839316,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,159,0.286432491699733,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,160,0.29123900706421185,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,161,0.2907655520901278,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,162,0.2734501439387033,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,163,0.29639882313070176,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,164,0.26182189702468095,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,165,0.22849188471924864,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,166,0.1761341554867288,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,167,0.12341369860983348,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,168,0.08773180779571149,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,169,0.04283699223193891,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,170,0.02872414763397165,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,171,0.021643502343376607,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,172,0.014276828838406383,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,173,0.02045652392132864,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,174,0.034291427309751585,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,175,0.04873265605486192,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,176,0.08815665569186804,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,177,0.14819297450864916,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,178,0.19945252441824812,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,179,0.23755652246446693,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,180,0.22565080998429582,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,181,0.18287460225472058,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,182,0.16069973190713246,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,183,0.15950802629071684,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,184,0.13928747221466523,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,185,0.14392434914585114,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,186,0.14523529692195747,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,187,0.18901446917201237,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,188,0.18319334188032807,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,189,0.22487319743663706,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,190,0.2474913189650261,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,191,0.258136853342166,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,192,0.2370599258934703,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,193,0.20095826089014743,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,194,0.2098570758178342,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,195,0.16182327796575632,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,196,0.1284172411289198,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,197,0.11034202998804868,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,198,0.12395204264819401,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,199,0.11963206170150247,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,200,0.1235103463236513,5,19,56.075517206921155,0.0102281673560298,0.5
FracI2,201,0.18820845844192058,5,19,56.075517206921155,0.0102281673560298,0.5
S,1,1.5358907079060542,6,19,56.075517206921155,0.0102281673560298,0.5
S,2,0.6562212068082955,6,19,56.075517206921155,0.0102281673560298,0.5
S,3,0.7160398352745705,6,19,56.075517206921155,0.0102281673560298,0.5
S,4,0.5665922837007701,6,19,56.075517206921155,0.0102281673560298,0.5
S,5,0.5613277552304414,6,19,56.075517206921155,0.0102281673560298,0.5
S,6,0.8556376827821115,6,19,56.075517206921155,0.0102281673560298,0.5
S,7,0.3737751390603703,6,19,56.075517206921155,0.0102281673560298,0.5
S,8,0.7200853510949041,6,19,56.075517206921155,0.0102281673560298,0.5
S,9,1.9647328442721268,6,19,56.075517206921155,0.0102281673560298,0.5
S,10,1.4507201464654351,6,19,56.075517206921155,0.0102281673560298,0.5
S,11,2.1933776245385213,6,19,56.075517206921155,0.0102281673560298,0.5
S,12,1.4521357718819397,6,19,56.075517206921155,0.0102281673560298,0.5
S,13,5.683251804951003,6,19,56.075517206921155,0.0102281673560298,0.5
S,14,12.746005747208219,6,19,56.075517206921155,0.0102281673560298,0.5
S,15,15.185552467095741,6,19,56.075517206921155,0.0102281673560298,0.5
S,16,7.872225099278235,6,19,56.075517206921155,0.0102281673560298,0.5
S,17,5.7668501040725335,6,19,56.075517206921155,0.0102281673560298,0.5
S,18,6.467802012393018,6,19,56.075517206921155,0.0102281673560298,0.5
S,19,10.984024754908463,6,19,56.075517206921155,0.0102281673560298,0.5
S,20,14.12386390420646,6,19,56.075517206921155,0.0102281673560298,0.5
S,21,3.445817208838399,6,19,56.075517206921155,0.0102281673560298,0.5
S,22,4.145047646544314,6,19,56.075517206921155,0.0102281673560298,0.5
S,23,5.630009580240225,6,19,56.075517206921155,0.0102281673560298,0.5
S,24,4.748155780686842,6,19,56.075517206921155,0.0102281673560298,0.5
S,25,5.24448351160914,6,19,56.075517206921155,0.0102281673560298,0.5
S,26,2.509628972009685,6,19,56.075517206921155,0.0102281673560298,0.5
S,27,3.9906159319856855,6,19,56.075517206921155,0.0102281673560298,0.5
S,28,4.175515082667041,6,19,56.075517206921155,0.0102281673560298,0.5
S,29,4.179199304558049,6,19,56.075517206921155,0.0102281673560298,0.5
S,30,2.518117281158017,6,19,56.075517206921155,0.0102281673560298,0.5
S,31,5.11814789130415,6,19,56.075517206921155,0.0102281673560298,0.5
S,32,4.820553409183828,6,19,56.075517206921155,0.0102281673560298,0.5
S,33,3.3128735157665785,6,19,56.075517206921155,0.0102281673560298,0.5
S,34,1.7172759316576838,6,19,56.075517206921155,0.0102281673560298,0.5
S,35,1.2280548188629006,6,19,56.075517206921155,0.0102281673560298,0.5
S,36,0.7718152497705518,6,19,56.075517206921155,0.0102281673560298,0.5
S,37,1.6355754490775871,6,19,56.075517206921155,0.0102281673560298,0.5
S,38,2.9032016404307828,6,19,56.075517206921155,0.0102281673560298,0.5
S,39,5.074271604148345,6,19,56.075517206921155,0.0102281673560298,0.5
S,40,16.120190862734333,6,19,56.075517206921155,0.0102281673560298,0.5
S,41,10.343789836189199,6,19,56.075517206921155,0.0102281673560298,0.5
S,42,4.387403024305168,6,19,56.075517206921155,0.0102281673560298,0.5
S,43,9.080091163011524,6,19,56.075517206921155,0.0102281673560298,0.5
S,44,12.817951461874978,6,19,56.075517206921155,0.0102281673560298,0.5
S,45,17.469259057617155,6,19,56.075517206921155,0.0102281673560298,0.5
S,46,23.185826846577413,6,19,56.075517206921155,0.0102281673560298,0.5
S,47,15.941624195353706,6,19,56.075517206921155,0.0102281673560298,0.5
S,48,9.609941104865461,6,19,56.075517206921155,0.0102281673560298,0.5
S,49,13.412303082444016,6,19,56.075517206921155,0.0102281673560298,0.5
S,50,29.59765738391853,6,19,56.075517206921155,0.0102281673560298,0.5
S,51,11.49722536427649,6,19,56.075517206921155,0.0102281673560298,0.5
S,52,3.7316619473778463,6,19,56.075517206921155,0.0102281673560298,0.5
S,53,1.7573846203994345,6,19,56.075517206921155,0.0102281673560298,0.5
S,54,0.3484380941388547,6,19,56.075517206921155,0.0102281673560298,0.5
S,55,0.3680994558588128,6,19,56.075517206921155,0.0102281673560298,0.5
S,56,1.0102613533422045,6,19,56.075517206921155,0.0102281673560298,0.5
S,57,1.3788791519877381,6,19,56.075517206921155,0.0102281673560298,0.5
S,58,2.1546498936759506,6,19,56.075517206921155,0.0102281673560298,0.5
S,59,1.9184051746974746,6,19,56.075517206921155,0.0102281673560298,0.5
S,60,2.474030901914267,6,19,56.075517206921155,0.0102281673560298,0.5
S,61,2.117151963574115,6,19,56.075517206921155,0.0102281673560298,0.5
S,62,1.3806466979986478,6,19,56.075517206921155,0.0102281673560298,0.5
S,63,2.225288743180294,6,19,56.075517206921155,0.0102281673560298,0.5
S,64,2.0938395802835457,6,19,56.075517206921155,0.0102281673560298,0.5
S,65,1.2890261030859584,6,19,56.075517206921155,0.0102281673560298,0.5
S,66,0.987956912722672,6,19,56.075517206921155,0.0102281673560298,0.5
S,67,0.6941344067019103,6,19,56.075517206921155,0.0102281673560298,0.5
S,68,0.765877522634618,6,19,56.075517206921155,0.0102281673560298,0.5
S,69,0.7884129252461425,6,19,56.075517206921155,0.0102281673560298,0.5
S,70,1.2604163721493604,6,19,56.075517206921155,0.0102281673560298,0.5
S,71,1.7400532163604037,6,19,56.075517206921155,0.0102281673560298,0.5
S,72,2.3202449612184965,6,19,56.075517206921155,0.0102281673560298,0.5
S,73,3.4928514820213494,6,19,56.075517206921155,0.0102281673560298,0.5
S,74,2.511601749710785,6,19,56.075517206921155,0.0102281673560298,0.5
S,75,3.491324231606822,6,19,56.075517206921155,0.0102281673560298,0.5
S,76,5.977626188729406,6,19,56.075517206921155,0.0102281673560298,0.5
S,77,4.316636051315944,6,19,56.075517206921155,0.0102281673560298,0.5
S,78,5.113237801782565,6,19,56.075517206921155,0.0102281673560298,0.5
S,79,7.107505865925246,6,19,56.075517206921155,0.0102281673560298,0.5
S,80,9.809741613161796,6,19,56.075517206921155,0.0102281673560298,0.5
S,81,30.230106620816613,6,19,56.075517206921155,0.0102281673560298,0.5
S,82,32.7697392390151,6,19,56.075517206921155,0.0102281673560298,0.5
S,83,89.80642175644675,6,19,56.075517206921155,0.0102281673560298,0.5
S,84,74.09737011772197,6,19,56.075517206921155,0.0102281673560298,0.5
S,85,71.27881297071836,6,19,56.075517206921155,0.0102281673560298,0.5
S,86,26.62986691951676,6,19,56.075517206921155,0.0102281673560298,0.5
S,87,14.775050577832728,6,19,56.075517206921155,0.0102281673560298,0.5
S,88,13.692226361261126,6,19,56.075517206921155,0.0102281673560298,0.5
S,89,16.18029975419552,6,19,56.075517206921155,0.0102281673560298,0.5
S,90,8.828389023244645,6,19,56.075517206921155,0.0102281673560298,0.5
S,91,7.000232068717886,6,19,56.075517206921155,0.0102281673560298,0.5
S,92,6.189597383816416,6,19,56.075517206921155,0.0102281673560298,0.5
S,93,5.557183068015985,6,19,56.075517206921155,0.0102281673560298,0.5
S,94,7.277503509425258,6,19,56.075517206921155,0.0102281673560298,0.5
S,95,9.613315352015864,6,19,56.075517206921155,0.0102281673560298,0.5
S,96,13.02644913058909,6,19,56.075517206921155,0.0102281673560298,0.5
S,97,18.144669910479358,6,19,56.075517206921155,0.0102281673560298,0.5
S,98,7.818260132691806,6,19,56.075517206921155,0.0102281673560298,0.5
S,99,7.266189822679901,6,19,56.075517206921155,0.0102281673560298,0.5
S,100,6.057644866914072,6,19,56.075517206921155,0.0102281673560298,0.5
S,101,9.76851717137089,6,19,56.075517206921155,0.0102281673560298,0.5
S,102,8.975853019468856,6,19,56.075517206921155,0.0102281673560298,0.5
S,103,6.907194831191626,6,19,56.075517206921155,0.0102281673560298,0.5
S,104,8.012707606891826,6,19,56.075517206921155,0.0102281673560298,0.5
S,105,13.210428172359244,6,19,56.075517206921155,0.0102281673560298,0.5
S,106,20.429334181037387,6,19,56.075517206921155,0.0102281673560298,0.5
S,107,10.849658637334416,6,19,56.075517206921155,0.0102281673560298,0.5
S,108,11.361096916323621,6,19,56.075517206921155,0.0102281673560298,0.5
S,109,11.922766607172601,6,19,56.075517206921155,0.0102281673560298,0.5
S,110,3.7779574422243174,6,19,56.075517206921155,0.0102281673560298,0.5
S,111,1.7994075415021933,6,19,56.075517206921155,0.0102281673560298,0.5
S,112,1.3580433233197957,6,19,56.075517206921155,0.0102281673560298,0.5
S,113,1.3066202523489898,6,19,56.075517206921155,0.0102281673560298,0.5
S,114,1.0055758613540418,6,19,56.075517206921155,0.0102281673560298,0.5
S,115,2.0650500518868946,6,19,56.075517206921155,0.0102281673560298,0.5
S,116,3.054762917562604,6,19,56.075517206921155,0.0102281673560298,0.5
S,117,2.1470833889007537,6,19,56.075517206921155,0.0102281673560298,0.5
S,118,2.7610255479320553,6,19,56.075517206921155,0.0102281673560298,0.5
S,119,8.551405978483416,6,19,56.075517206921155,0.0102281673560298,0.5
S,120,10.09891630405545,6,19,56.075517206921155,0.0102281673560298,0.5
S,121,36.0535641037237,6,19,56.075517206921155,0.0102281673560298,0.5
S,122,71.88281535310219,6,19,56.075517206921155,0.0102281673560298,0.5
S,123,114.30080606333131,6,19,56.075517206921155,0.0102281673560298,0.5
S,124,36.65860820419982,6,19,56.075517206921155,0.0102281673560298,0.5
S,125,15.224213306872558,6,19,56.075517206921155,0.0102281673560298,0.5
S,126,18.21379991010826,6,19,56.075517206921155,0.0102281673560298,0.5
S,127,7.192776706425225,6,19,56.075517206921155,0.0102281673560298,0.5
S,128,2.0753467949620203,6,19,56.075517206921155,0.0102281673560298,0.5
S,129,1.1250261700997373,6,19,56.075517206921155,0.0102281673560298,0.5
S,130,2.2693175226860727,6,19,56.075517206921155,0.0102281673560298,0.5
S,131,3.3139697443764145,6,19,56.075517206921155,0.0102281673560298,0.5
S,132,2.3215626743578732,6,19,56.075517206921155,0.0102281673560298,0.5
S,133,1.1141426530754546,6,19,56.075517206921155,0.0102281673560298,0.5
S,134,0.8594802004855479,6,19,56.075517206921155,0.0102281673560298,0.5
S,135,0.8016955208721829,6,19,56.075517206921155,0.0102281673560298,0.5
S,136,0.800316267206985,6,19,56.075517206921155,0.0102281673560298,0.5
S,137,1.2263466256262945,6,19,56.075517206921155,0.0102281673560298,0.5
S,138,1.6610993566121983,6,19,56.075517206921155,0.0102281673560298,0.5
S,139,2.6334550479621357,6,19,56.075517206921155,0.0102281673560298,0.5
S,140,3.2833792583133548,6,19,56.075517206921155,0.0102281673560298,0.5
S,141,3.7268242757244727,6,19,56.075517206921155,0.0102281673560298,0.5
S,142,7.672963213631573,6,19,56.075517206921155,0.0102281673560298,0.5
S,143,6.247396225615668,6,19,56.075517206921155,0.0102281673560298,0.5
S,144,6.253699799466585,6,19,56.075517206921155,0.0102281673560298,0.5
S,145,5.85391418210398,6,19,56.075517206921155,0.0102281673560298,0.5
S,146,4.0814513052444426,6,19,56.075517206921155,0.0102281673560298,0.5
S,147,4.504058050625415,6,19,56.075517206921155,0.0102281673560298,0.5
S,148,2.5873190239183077,6,19,56.075517206921155,0.0102281673560298,0.5
S,149,1.4323317713541293,6,19,56.075517206921155,0.0102281673560298,0.5
S,150,2.628189812362543,6,19,56.075517206921155,0.0102281673560298,0.5
S,151,3.8763038293786094,6,19,56.075517206921155,0.0102281673560298,0.5
S,152,8.422523768496314,6,19,56.075517206921155,0.0102281673560298,0.5
S,153,9.072913072042315,6,19,56.075517206921155,0.0102281673560298,0.5
S,154,4.195950760096267,6,19,56.075517206921155,0.0102281673560298,0.5
S,155,11.56228317437646,6,19,56.075517206921155,0.0102281673560298,0.5
S,156,27.715733058270224,6,19,56.075517206921155,0.0102281673560298,0.5
S,157,31.990189508878185,6,19,56.075517206921155,0.0102281673560298,0.5
S,158,21.27663719624919,6,19,56.075517206921155,0.0102281673560298,0.5
S,159,21.195065672405384,6,19,56.075517206921155,0.0102281673560298,0.5
S,160,15.40211468499343,6,19,56.075517206921155,0.0102281673560298,0.5
S,161,12.600661247111754,6,19,56.075517206921155,0.0102281673560298,0.5
S,162,2.726405039361688,6,19,56.075517206921155,0.0102281673560298,0.5
S,163,2.582976415436055,6,19,56.075517206921155,0.0102281673560298,0.5
S,164,0.8609660766031307,6,19,56.075517206921155,0.0102281673560298,0.5
S,165,0.952981567202588,6,19,56.075517206921155,0.0102281673560298,0.5
S,166,0.6881200621217747,6,19,56.075517206921155,0.0102281673560298,0.5
S,167,0.8844126076484313,6,19,56.075517206921155,0.0102281673560298,0.5
S,168,0.6715079724109257,6,19,56.075517206921155,0.0102281673560298,0.5
S,169,1.3518185112398977,6,19,56.075517206921155,0.0102281673560298,0.5
S,170,1.5160369135348453,6,19,56.075517206921155,0.0102281673560298,0.5
S,171,3.8120678686148683,6,19,56.075517206921155,0.0102281673560298,0.5
S,172,2.441818590355363,6,19,56.075517206921155,0.0102281673560298,0.5
S,173,3.0447749788015273,6,19,56.075517206921155,0.0102281673560298,0.5
S,174,3.1318303604952336,6,19,56.075517206921155,0.0102281673560298,0.5
S,175,8.417288391654349,6,19,56.075517206921155,0.0102281673560298,0.5
S,176,16.634747419069903,6,19,56.075517206921155,0.0102281673560298,0.5
S,177,69.42305687669177,6,19,56.075517206921155,0.0102281673560298,0.5
S,178,41.38666746378046,6,19,56.075517206921155,0.0102281673560298,0.5
S,179,22.245161749725362,6,19,56.075517206921155,0.0102281673560298,0.5
S,180,29.02752918372248,6,19,56.075517206921155,0.0102281673560298,0.5
S,181,17.97920956001161,6,19,56.075517206921155,0.0102281673560298,0.5
S,182,12.06764498029678,6,19,56.075517206921155,0.0102281673560298,0.5
S,183,4.912869488529232,6,19,56.075517206921155,0.0102281673560298,0.5
S,184,1.4456388891464382,6,19,56.075517206921155,0.0102281673560298,0.5
S,185,1.0953118466827707,6,19,56.075517206921155,0.0102281673560298,0.5
S,186,1.7437981779191776,6,19,56.075517206921155,0.0102281673560298,0.5
S,187,0.9260824800176422,6,19,56.075517206921155,0.0102281673560298,0.5
S,188,1.0095717028589233,6,19,56.075517206921155,0.0102281673560298,0.5
S,189,0.7402333642483171,6,19,56.075517206921155,0.0102281673560298,0.5
S,190,1.5386903042398437,6,19,56.075517206921155,0.0102281673560298,0.5
S,191,0.9129727652996454,6,19,56.075517206921155,0.0102281673560298,0.5
S,192,0.5973799199577714,6,19,56.075517206921155,0.0102281673560298,0.5
S,193,1.1181719917772477,6,19,56.075517206921155,0.0102281673560298,0.5
S,194,1.0613152779728714,6,19,56.075517206921155,0.0102281673560298,0.5
S,195,3.2975820977456274,6,19,56.075517206921155,0.0102281673560298,0.5
S,196,4.2687471616753765,6,19,56.075517206921155,0.0102281673560298,0.5
S,197,14.472047002520572,6,19,56.075517206921155,0.0102281673560298,0.5
S,198,12.546684168054355,6,19,56.075517206921155,0.0102281673560298,0.5
S,199,10.696365285970142,6,19,56.075517206921155,0.0102281673560298,0.5
S,200,31.364816971863018,6,19,56.075517206921155,0.0102281673560298,0.5
S,201,16.74336441963021,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,1,0.43526381585702273,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,2,0.5992904662932248,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,3,0.4326802718668489,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,4,0.3462921737967599,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,5,0.23885324972921929,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,6,0.16694199151688963,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,7,0.16357920748325952,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,8,0.0885540579002702,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,9,0.07702027620812386,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,10,0.1606307061057237,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,11,0.2524263953391699,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,12,0.5721371138563428,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,13,0.8425735842493638,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,14,4.38386362776935,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,15,34.20803508796038,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,16,116.17243121152711,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,17,109.95930258620017,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,18,85.02723935096863,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,19,82.43099043227245,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,20,125.61147186565809,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,21,178.6801571380459,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,22,74.90726501418135,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,23,52.52823177177905,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,24,56.01469913717687,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,25,50.15705453656819,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,26,51.47288123911442,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,27,30.213887012422802,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,28,32.30379998109992,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,29,34.72004417840869,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,30,36.038989823013495,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,31,24.95170972753337,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,32,36.3745604400827,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,33,41.52940766849308,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,34,32.91983105698336,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,35,18.276331087955114,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,36,10.171174187859434,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,37,5.061069856501708,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,38,5.19269333095616,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,39,8.710841060422965,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,40,20.53430551475393,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,41,98.93420224161241,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,42,121.87867261211589,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,43,69.16717165314188,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,44,93.30845808992176,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,45,139.89674193665473,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,46,209.14434789543128,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,47,301.9119624498168,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,48,250.46489139981216,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,49,160.65590946902685,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,50,173.70456042571013,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,51,353.828329859347,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,52,211.30333226620724,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,53,83.79808848843889,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,54,32.588690066251296,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,55,8.833933817022068,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,56,3.0643452346545277,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,57,2.347521991410986,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,58,2.429730508387462,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,59,3.717008565515556,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,60,4.754007089449885,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,61,7.149666765958932,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,62,8.33243462774856,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,63,6.593602069170905,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,64,8.23907961365699,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,65,9.111392119615964,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,66,6.683397500938258,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,67,4.420341069742388,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,68,2.52767816159021,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,69,1.7093395222057586,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,70,1.254602081489249,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,71,1.3940379308452904,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,72,2.0326748064348283,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,73,3.6143583045773506,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,74,8.165462855723778,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,75,10.54871831860796,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,76,16.539935592555256,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,77,34.90461879357105,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,78,38.71825686091543,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,79,46.975208850034804,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,80,67.74006514873267,6,19,56.075517206921155,0.0102281673560298,0.5
Z1,81,103.34780817035443,6,19,56.075517206921155,0.0102281673560298,0.5
